standid,longitude,latitude,main_species,vol_m3_per_ha,age_years,size_in_ha
14792500,29.7170,63.4953,other,136,30,0.8
10647000,29.5515,63.4636,spruce,222,70,1.8
10782000,29.4414,63.4994,pine,154,51,0.8
8426500,29.4939,63.4506,pine,142,57,0.5
10346500,29.5434,63.4347,spruce,31,14,2.2
13942000,29.5772,63.3675,pine,104,71,0.8
8122500,29.4287,63.3136,spruce,134,19,2.3
8122000,29.4581,63.3039,spruce,112,27,0.8
8124000,29.4083,63.3342,pine,171,54,0.9
8123500,29.3925,63.3351,spruce,177,82,0.6
8130000,29.3182,63.2640,pine,222,63,2.9
8121500,29.5267,63.3093,pine,266,115,2.1
14898000,29.6549,63.3425,spruce,176,69,3.6
15060000,29.6329,63.3418,birch,69,23,1.0
14923500,29.6019,63.3399,pine,270,89,1.9
11364500,29.2957,63.4969,pine,238,78,1.2
11302000,29.3879,63.4734,spruce,282,92,0.5
20751500,29.1117,63.4897,spruce,136,43,0.8
8111500,29.1109,63.3836,spruce,124,55,0.7
8112000,29.0600,63.3980,spruce,344,66,0.5
8115500,28.9909,63.3413,birch,69,36,0.7
8131000,29.1810,63.3011,pine,78,20,1.8
8131500,29.1976,63.2941,pine,192,93,1.1
8132500,29.1661,63.2624,pine,130,38,0.8
8134500,29.2257,63.2642,spruce,156,79,0.7
8154500,29.2105,63.1250,spruce,237,70,1.0
8155000,29.1881,63.1502,spruce,147,36,2.2
8153500,29.1188,63.1701,pine,208,58,4.0
8148000,29.3319,63.1730,pine,230,87,2.5
8159000,29.3174,63.1350,pine,84,45,1.4
8155500,29.1844,63.1188,pine,155,48,0.7
8136500,29.0287,63.0268,pine,160,61,4.2
8161500,29.0841,63.1099,spruce,188,103,0.5
8162000,29.1150,63.0643,pine,243,46,1.5
10766500,29.0906,63.4904,spruce,165,48,0.6
14659000,29.0267,63.4538,spruce,70,24,1.0
8165500,28.9231,63.1033,pine,174,60,2.4
8159500,28.9657,63.1259,pine,177,53,1.9
14657000,29.0741,63.4861,spruce,309,110,0.7
14717000,30.1591,63.5946,spruce,311,75,1.5
14734000,29.7171,63.5746,other,72,31,2.5
14743000,29.7226,63.6255,other,201,43,1.4
12976000,30.0441,63.5471,pine,145,61,4.4
14778500,30.0121,63.5351,other,83,34,1.5
14771500,29.7718,63.5364,pine,175,61,10.5
14751500,29.7638,63.5538,pine,97,51,1.1
14737000,30.0398,63.5694,pine,103,63,0.8
12766000,30.0492,63.5197,pine,92,42,1.0
14671000,30.0195,63.5148,pine,144,83,1.3
16981500,29.9987,63.5845,birch,80,53,1.8
14825500,29.6954,63.4541,pine,301,75,0.7
14711000,29.9619,63.4968,pine,108,40,0.6
14786000,29.9723,63.4808,pine,199,61,2.5
14831500,29.7558,63.4723,spruce,152,53,1.6
14826500,29.7612,63.4535,pine,169,49,0.7
14760500,29.7528,63.4469,spruce,145,65,0.8
14720000,30.0028,63.5225,other,168,45,0.8
14866000,29.7188,63.4378,spruce,296,54,0.7
14894000,29.8966,63.4204,pine,168,53,0.5
14960000,29.8508,63.4275,spruce,44,13,0.9
8350500,30.0317,63.3929,pine,191,85,0.8
14899500,29.8784,63.4026,spruce,193,56,0.6
14822000,29.8410,63.4070,other,214,49,0.5
8351000,29.9685,63.3953,pine,52,54,2.0
14797000,29.9983,63.3970,other,164,68,0.5
14832500,29.9418,63.3904,pine,195,75,0.6
8331000,29.9540,63.3859,spruce,50,16,0.8
14799000,29.6861,63.3956,spruce,325,57,0.5
14808000,29.6574,63.4399,spruce,85,35,3.6
14311000,30.0917,63.3695,pine,70,15,1.2
14648000,29.9115,63.3666,other,91,29,1.3
8146000,29.4454,63.1908,spruce,92,72,0.7
14809000,29.7164,63.3815,birch,144,50,0.6
14829500,29.7004,63.3722,pine,273,67,0.7
8594500,29.6285,63.2771,pine,174,101,0.8
14832000,29.7200,63.3414,pine,44,24,0.9
14649000,30.0302,63.3498,pine,179,45,3.0
15013000,29.8613,63.3516,spruce,76,24,1.2
15051000,29.8594,63.3198,pine,118,56,0.8
15038000,29.6388,63.3212,pine,78,50,1.5
15057000,29.8702,63.3074,other,145,47,0.6
15036500,29.8400,63.2972,pine,139,96,1.3
12811000,28.9737,63.1403,other,120,26,4.0
8136000,28.9457,63.0437,pine,67,19,6.1
26964500,29.0298,62.5850,pine,128,41,1.4
26963500,28.9968,62.6137,other,69,22,1.1
26964000,28.9677,62.5901,pine,129,64,1.9
26945000,28.9603,62.6731,pine,53,21,1.2
26946500,28.9913,62.6349,pine,133,42,1.7
26948500,28.9281,62.6802,other,136,30,1.8
26944500,28.9357,62.6763,spruce,137,26,1.1
26946000,28.9261,62.6414,spruce,150,38,3.8
26948000,28.8968,62.6978,spruce,393,70,1.8
17777000,28.8848,62.7390,pine,193,70,0.6
26949000,28.8863,62.6483,pine,153,55,1.2
18146000,28.7141,62.7568,pine,110,60,1.3
16885000,28.8306,62.7253,spruce,33,19,2.0
17766500,29.0686,62.8348,pine,141,45,4.9
26949500,28.8420,62.6660,pine,189,57,2.9
18573500,28.7868,62.7060,spruce,204,53,0.6
26951500,28.8025,62.6980,other,200,60,1.2
26950000,28.7902,62.7014,other,159,52,0.6
16886500,28.7587,62.7103,birch,234,29,2.0
26950500,28.7708,62.6686,pine,295,85,3.6
26975000,28.6981,62.6651,spruce,221,47,1.0
17091000,28.7539,62.7774,spruce,259,57,1.4
15435000,28.6834,62.7352,pine,267,80,0.6
18073000,28.8504,62.7801,pine,138,50,0.9
26969000,29.0224,62.5478,spruce,189,40,1.7
26963000,28.9685,62.6081,spruce,212,51,0.9
16882500,28.7556,62.7410,spruce,221,45,0.7
8166000,28.7106,63.1717,birch,175,51,2.3
9078000,29.0950,63.5591,pine,231,101,1.6
10926500,29.2257,63.5399,spruce,43,15,0.6
9077000,29.2282,63.5998,pine,185,59,0.6
10568000,29.1991,63.5845,spruce,189,31,1.5
20872500,29.2216,63.5702,other,35,18,8.3
9076500,29.2646,63.5717,other,116,29,1.5
10689500,29.1601,63.5636,pine,155,42,1.0
10695500,29.0734,63.5883,spruce,22,12,1.5
9077500,29.0323,63.5776,pine,201,104,1.1
11172000,28.8798,63.5495,pine,130,67,0.8
10801500,29.0472,63.5379,spruce,116,44,0.6
10770500,29.0999,63.5058,pine,84,17,1.4
10365500,28.8582,63.4975,spruce,173,69,1.5
9009500,28.8021,63.5318,pine,160,73,1.4
11403000,28.8040,63.5152,spruce,64,16,1.3
10825500,28.7816,63.5098,pine,106,55,1.2
10084500,28.6994,63.5296,pine,86,67,1.1
9007500,28.6883,63.5442,pine,71,30,6.7
10812000,28.6807,63.4756,spruce,212,55,0.5
13070500,29.3972,63.7339,pine,139,63,0.7
14440500,29.3296,63.7131,pine,92,39,2.2
13893500,29.2211,63.7334,pine,180,50,1.2
14440000,29.3128,63.7150,other,124,28,0.6
14448500,29.3900,63.6961,spruce,110,49,1.0
13951000,29.1911,63.6692,spruce,136,58,1.4
14439500,29.4062,63.6657,spruce,187,51,0.9
9058000,29.2086,63.6733,pine,144,54,1.1
14414500,29.2593,63.6609,spruce,74,20,0.6
14184500,29.2124,63.6534,spruce,149,51,1.1
14167000,29.1835,63.6576,pine,142,52,3.2
11482000,29.0894,63.7112,spruce,129,39,1.0
10651500,29.0766,63.7470,other,35,48,0.9
11539500,29.0192,63.6700,spruce,243,73,0.7
11450000,28.9814,63.7108,pine,119,88,0.8
11549000,28.9132,63.7136,spruce,299,87,1.1
11553000,28.9408,63.7120,pine,121,28,1.4
11378000,28.9648,63.6698,pine,129,39,4.0
13222500,28.9359,63.6801,other,39,44,0.5
14582500,28.9150,63.6780,pine,202,72,1.2
14583000,28.8744,63.6778,other,55,19,2.9
14584000,28.8490,63.7323,spruce,188,57,2.2
12500000,28.8850,63.6948,birch,66,15,1.7
10864500,28.9560,63.7374,other,110,31,0.6
14605500,28.7449,63.6822,pine,143,51,1.2
14579500,28.7406,63.6850,pine,277,95,4.0
12890500,28.6435,63.7623,other,65,36,3.0
14438500,29.4872,63.7305,spruce,199,61,3.5
11100000,28.9880,63.6343,pine,181,80,0.8
13095000,28.9377,63.6306,pine,161,73,2.7
12921500,28.9268,63.6490,pine,240,73,0.8
14669000,28.8921,63.6220,birch,175,43,0.9
14580000,28.7320,63.6324,pine,153,62,1.5
14578500,28.8423,63.6465,other,121,26,0.9
14578000,28.6419,63.7529,pine,236,48,1.4
13096500,28.6556,63.5862,pine,149,39,0.9
8572000,28.6416,63.6259,spruce,189,87,0.9
12187000,28.5714,63.7026,spruce,253,80,1.2
10430000,28.8249,63.7509,spruce,205,79,0.9
10409500,28.7609,63.7560,pine,95,62,1.8
14669500,28.9189,63.6238,pine,157,59,2.1
14689000,28.7498,63.5862,pine,168,79,5.4
10298000,28.6683,63.6519,pine,20,16,5.9
17404500,28.4841,63.8463,pine,95,49,2.3
8565000,28.5370,63.7946,spruce,37,47,0.6
22115500,31.3248,62.9255,pine,133,43,1.8
16282000,29.4789,62.7821,spruce,120,48,0.7
17306000,29.3783,62.7626,pine,193,40,1.6
16284000,29.4767,62.7407,spruce,322,73,0.5
16861000,29.3884,62.7258,pine,241,68,0.8
16921500,29.3117,62.7144,spruce,325,64,1.2
16281000,29.5445,62.7033,pine,159,70,0.6
26471500,29.5013,62.6936,other,194,49,1.7
26469000,29.2818,62.6872,other,186,89,1.2
26486500,29.2504,62.6944,pine,234,36,0.7
26471000,29.4461,62.6814,spruce,33,11,1.1
26470000,29.4437,62.6791,pine,235,66,2.0
26469500,29.3737,62.6659,other,229,42,0.9
26476000,29.4831,62.6384,pine,72,27,2.0
26477000,29.4760,62.6324,pine,216,77,1.3
26468500,29.2635,62.6448,pine,72,45,2.2
26959500,29.2044,62.6243,spruce,319,69,1.2
16226000,29.4722,62.8745,other,80,26,1.0
17020000,29.4153,62.8411,spruce,147,43,0.6
8485500,29.3881,62.8531,spruce,241,45,0.7
16985000,29.3993,62.8130,spruce,254,60,0.5
17333500,29.2331,62.8508,other,41,16,0.7
17022500,29.3003,62.8493,pine,286,56,1.4
17025000,29.2205,62.8189,spruce,241,60,1.2
16860500,29.3447,62.7898,other,146,47,0.8
16333000,29.5314,62.8860,pine,178,67,2.7
16328500,29.5027,62.8779,pine,182,67,0.9
16857000,29.4184,62.8071,spruce,314,83,2.0
26959000,29.1228,62.5906,spruce,144,27,1.4
16908500,29.1572,62.7390,spruce,98,25,1.8
8295500,29.1386,62.7836,spruce,180,92,3.0
16920500,29.1371,62.7687,pine,38,22,4.2
22112500,31.0493,63.0477,pine,244,59,0.8
22317500,30.4047,62.9537,spruce,159,39,1.6
9143000,29.9977,62.9506,spruce,90,23,0.8
22114000,30.9641,62.9852,pine,162,48,3.1
19923000,31.2541,62.9326,pine,45,38,0.5
9173500,29.8686,62.9115,pine,51,38,1.7
9138000,29.9697,62.9302,spruce,266,80,2.5
22334500,30.4394,62.9446,pine,154,49,0.7
22376000,30.4217,62.8906,pine,160,41,1.8
9099000,30.0676,62.8430,spruce,196,51,0.7
22370000,30.2820,62.8911,pine,31,18,0.6
19716500,30.2431,62.8629,spruce,240,43,2.1
9694500,30.1392,62.8452,birch,76,28,0.7
9121500,30.0381,62.8305,pine,192,55,1.1
9086500,29.9424,62.8513,pine,125,59,0.8
19137500,29.7784,62.8951,pine,108,32,2.2
16406500,29.5854,62.8878,other,127,33,0.6
17329000,29.4725,62.8178,spruce,74,19,0.9
9059000,29.8315,62.8834,pine,114,36,0.6
8274500,29.8375,62.8657,spruce,259,104,1.1
16256000,29.6377,62.8333,birch,258,62,0.5
16669000,29.8413,62.8365,spruce,22,17,0.9
9121000,29.9928,62.8358,spruce,62,23,2.5
9110000,30.0994,62.8024,pine,78,20,1.6
22407500,30.3318,62.8399,other,90,26,1.1
16687000,29.9139,62.7986,other,155,29,1.0
9112500,30.0262,62.8115,pine,122,99,1.0
16688000,29.9660,62.7796,other,156,53,2.1
16679500,29.8408,62.7791,other,169,43,1.1
19592000,30.3229,62.7654,pine,153,43,1.1
10215500,30.2428,62.7346,spruce,70,21,1.4
28198500,30.0849,62.7421,pine,203,65,1.7
22474500,30.0490,62.7256,spruce,196,58,0.6
16694500,29.9649,62.7531,spruce,204,49,3.1
10201500,30.2394,62.7969,spruce,28,12,2.3
16723000,30.0160,62.7247,pine,145,40,2.0
10208000,30.1826,62.7655,pine,31,38,0.9
22717000,30.3191,62.7244,spruce,298,57,0.9
19657000,30.3048,62.7138,other,111,33,1.0
16732500,29.9565,62.7118,spruce,179,61,0.7
22286500,30.4962,62.9531,spruce,119,29,0.7
22281500,30.5701,62.9594,other,134,45,0.6
22357500,30.5649,62.9412,pine,76,39,0.8
22378000,30.5988,62.9210,spruce,146,50,1.2
22375500,30.4573,62.9368,other,119,32,1.1
22377500,30.5193,62.9060,spruce,253,59,4.7
22318500,30.3832,62.9599,spruce,274,43,0.9
22380000,30.5739,62.9012,pine,48,16,0.8
22122500,30.8153,62.8445,pine,163,51,1.3
22418000,30.3890,62.8407,pine,109,41,1.8
22500500,30.6659,62.7612,pine,136,46,1.1
16705500,29.8679,62.7456,spruce,306,71,0.6
16782500,30.1234,62.7063,pine,305,85,1.0
19547500,30.8147,62.8323,pine,60,35,1.7
22724500,30.5484,62.7290,spruce,260,49,1.3
22416000,30.5008,62.8787,other,130,40,0.6
22716500,30.3671,62.7756,pine,25,23,0.6
23230000,30.3526,62.7554,other,160,39,0.7
19703500,30.5243,62.7601,other,54,31,0.5
22474000,30.5893,62.8205,pine,159,46,1.1
22439000,30.5746,62.7850,pine,66,42,1.1
22124500,30.7835,62.7534,pine,159,51,1.1
22709500,30.4953,62.7665,pine,249,80,2.1
22438000,30.4664,62.7822,spruce,132,49,0.5
22502000,30.6070,62.7678,pine,153,42,0.6
25651500,30.7081,62.7380,spruce,20,12,0.8
22121500,31.2485,62.9015,pine,165,47,3.7
22123000,30.9943,62.8305,pine,62,40,1.2
22138500,30.8139,62.6962,spruce,160,44,1.0
20275500,31.1246,62.7876,spruce,167,59,1.1
22002000,31.2558,62.6612,pine,147,39,4.6
19750000,31.2112,62.6477,pine,69,38,1.1
22139000,30.8591,62.6829,spruce,169,35,2.3
22739500,30.9325,62.6457,spruce,213,59,0.6
19675500,31.2862,62.7250,pine,178,51,1.0
19667500,30.9185,62.7119,pine,121,40,0.7
19828500,31.0567,62.6699,other,159,52,0.8
19667000,30.8877,62.7103,pine,177,34,1.0
7982500,30.8617,62.6907,pine,135,44,3.4
21999000,31.1428,62.7177,pine,42,35,2.9
22036500,31.0908,62.5997,other,65,31,5.7
22124000,30.9348,62.7612,pine,250,46,4.3
22049500,31.2549,62.6293,other,36,27,2.5
22501500,30.6488,62.7379,spruce,235,52,0.8
23262000,30.6440,62.7374,pine,161,51,1.6
19593500,30.7690,62.7428,other,219,40,0.8
22717500,30.3716,62.7094,spruce,283,64,1.3
19557500,30.7734,62.6994,spruce,291,62,0.6
21867500,30.6582,62.6630,pine,176,53,1.5
16829500,30.2669,62.6696,pine,46,20,2.4
16801000,30.2501,62.6901,spruce,137,51,3.2
16801500,30.1943,62.7057,spruce,180,42,1.6
16788000,30.1342,62.6916,spruce,37,14,2.1
16804500,30.0829,62.6731,spruce,173,50,0.5
16755500,29.9994,62.6607,pine,173,57,2.1
22904500,30.4847,62.6459,pine,152,48,1.3
22906500,30.4524,62.6458,other,120,32,0.6
22711000,30.4628,62.7301,pine,111,42,1.7
22906000,30.4153,62.6601,pine,79,43,2.6
22907000,30.4161,62.6426,pine,182,58,0.7
23068500,30.4035,62.6559,pine,255,56,2.2
26519500,29.3360,62.6182,spruce,353,73,3.3
26574500,29.2218,62.5533,spruce,260,52,1.8
26519000,29.2267,62.5921,spruce,225,60,1.5
26466000,29.1688,62.6771,pine,160,71,1.1
26467000,29.2256,62.6656,spruce,187,31,1.1
26575500,29.2106,62.5320,spruce,221,53,2.0
26522500,29.4812,62.5814,pine,276,87,0.5
26957500,29.1423,62.6447,spruce,149,53,0.9
26960500,29.2378,62.6159,spruce,109,28,1.2
26570000,29.1255,62.5205,pine,45,16,0.8
26472000,29.5783,62.6717,other,100,29,2.0
26511500,29.5648,62.6946,other,143,46,0.6
26522000,29.5379,62.5706,spruce,251,51,0.7
26521000,29.5631,62.6041,spruce,185,29,3.0
26521500,29.4974,62.5987,other,246,74,1.3
26523500,29.5079,62.5976,pine,329,77,1.1
26524500,29.4495,62.5444,pine,147,50,3.4
26528500,29.5329,62.4909,other,156,35,1.7
26474000,29.4586,62.6324,spruce,283,68,1.5
26537000,29.4033,62.4967,spruce,268,72,0.8
26518500,29.3682,62.6186,spruce,350,85,1.5
26525500,29.3529,62.5272,other,220,48,0.5
26569500,29.1867,62.5028,spruce,240,48,2.6
26527000,29.4955,62.5038,spruce,95,26,0.6
22740000,30.9366,62.6303,spruce,164,47,0.9
22051000,30.9972,62.6048,birch,21,20,1.6
22775000,30.8658,62.6106,spruce,320,48,1.1
22843000,30.8538,62.6033,pine,25,15,0.5
22852500,30.8826,62.5954,spruce,192,63,2.2
22838000,30.8080,62.5845,pine,129,46,1.8
22842000,30.8214,62.5614,pine,98,44,3.3
19819500,30.9784,62.5266,spruce,237,52,0.7
22734000,30.7896,62.5269,spruce,282,64,2.3
19773500,31.2735,62.5894,other,171,47,2.0
19778000,31.2386,62.5583,pine,230,58,0.9
22721000,30.9221,62.5008,other,121,42,1.4
7982000,30.9039,62.4942,pine,241,38,1.3
22735500,30.8147,62.4962,spruce,49,38,0.7
22744000,30.7536,62.4567,pine,89,31,2.9
8084000,30.7241,62.4757,pine,58,21,4.5
22917000,30.6753,62.4625,spruce,294,58,3.1
19882000,31.0954,62.4638,pine,165,40,0.6
22741500,30.8165,62.4372,spruce,343,85,2.0
22737000,30.8295,62.4288,pine,109,39,1.1
16283500,29.5876,62.7603,other,133,52,0.5
26515000,29.6267,62.6470,pine,165,95,0.8
26514500,29.7103,62.6505,spruce,343,92,1.5
26518000,29.8030,62.6777,pine,215,68,0.6
26516500,29.7626,62.6348,pine,185,48,4.2
26516000,29.6594,62.6256,spruce,96,49,1.2
16761000,29.8346,62.6556,pine,246,75,0.6
18382000,29.8605,62.5502,pine,115,49,0.8
22913000,30.3728,62.4567,pine,116,28,1.2
22825500,30.3866,62.4509,spruce,159,47,0.5
22826500,30.4242,62.4532,spruce,193,66,2.7
8815000,30.3025,62.4431,spruce,149,32,1.0
22782500,30.4580,62.4356,other,90,34,0.9
8939000,30.5465,62.4102,pine,99,19,2.1
8877000,30.3709,62.4089,spruce,354,55,0.9
8813500,30.2913,62.4150,pine,152,49,1.1
8890500,30.4273,62.3937,birch,83,27,7.9
21959000,30.6186,62.4027,other,178,47,0.9
16814000,30.1912,62.6408,spruce,177,27,0.7
17578500,30.2490,62.6059,other,162,54,0.9
23106500,30.5265,62.5633,pine,272,66,0.7
23107000,30.5183,62.5593,other,226,38,1.6
17585000,30.2287,62.6007,spruce,196,30,0.6
19710000,30.4484,62.5615,pine,170,40,0.5
17583500,30.2139,62.6148,other,229,40,0.5
17685500,30.1618,62.4937,spruce,259,47,1.0
23112500,30.3828,62.5083,pine,138,45,0.8
23071000,30.4203,62.6264,pine,207,39,1.7
8009000,30.4217,62.6080,pine,199,70,7.9
16747000,29.9546,62.6643,spruce,191,58,1.9
16741500,29.8558,62.6896,pine,173,69,2.0
16805500,30.0879,62.6586,pine,170,66,3.6
17473000,30.1401,62.5822,spruce,268,58,1.0
16750000,30.0240,62.6530,pine,72,58,5.3
17409000,30.0869,62.5939,pine,342,113,1.1
17612000,30.1657,62.5781,spruce,139,32,0.6
17872500,29.9881,62.5778,other,184,43,0.8
15438000,29.9208,62.5986,pine,126,60,7.6
18351000,29.8643,62.5761,pine,183,57,0.5
17677000,30.0844,62.5570,pine,107,32,0.8
17709500,30.0209,62.5470,spruce,210,41,0.9
26531000,29.5763,62.4897,pine,290,81,1.4
17679000,30.1328,62.5569,pine,196,75,1.0
18322000,29.9070,62.6079,pine,153,73,0.6
17676000,30.0925,62.5260,pine,223,66,4.7
18396500,29.9258,62.5357,other,201,44,1.4
18400500,29.9383,62.5373,pine,52,52,1.9
17675500,30.1318,62.5143,pine,197,47,0.7
26526000,29.7123,62.5148,pine,142,50,1.6
26530000,29.5743,62.4465,spruce,203,42,0.6
26532000,29.6153,62.4019,pine,199,54,1.3
26533500,29.5917,62.4003,other,207,54,0.5
17668000,30.1046,62.4988,birch,36,15,0.7
17684000,30.0965,62.4996,spruce,220,54,1.6
17685000,30.1320,62.4863,other,220,47,0.9
17651000,30.0397,62.4893,pine,134,59,0.9
17687500,30.0388,62.4701,pine,99,35,0.9
18383500,29.8857,62.4726,pine,307,67,1.3
17717500,30.1071,62.4361,pine,197,74,1.2
17754500,30.0018,62.4423,spruce,256,71,1.1
22939000,30.4214,62.4845,pine,155,52,3.1
22870000,30.4146,62.4838,pine,102,41,0.7
18502500,30.2567,62.5113,pine,94,64,2.9
18467000,30.1372,62.4583,other,185,49,3.8
17725500,30.0725,62.4119,other,118,26,5.3
8794500,30.2849,62.3911,pine,163,28,5.1
22826000,30.7432,62.6100,other,82,22,2.0
23076500,30.5449,62.6194,pine,56,17,2.0
22814500,30.7295,62.6046,spruce,57,41,0.5
9011000,30.5715,62.5995,pine,191,72,1.1
22842500,30.7579,62.5787,pine,29,13,2.7
9000000,30.6006,62.5767,pine,198,55,2.4
22930500,30.5823,62.5598,other,147,39,1.0
20058000,30.6303,62.5583,spruce,347,73,1.0
19901000,30.6519,62.5378,pine,121,34,1.1
22909500,30.6687,62.5290,spruce,315,71,1.8
22910000,30.6705,62.5260,pine,145,47,1.9
22911000,30.7019,62.5121,pine,108,44,1.4
22915000,30.6958,62.5012,pine,179,51,6.4
21969500,30.6133,62.6380,pine,114,28,0.6
22114500,30.5652,62.6331,spruce,125,42,1.1
26572000,29.1535,62.5184,spruce,51,16,5.3
26580500,29.1520,62.5001,spruce,194,39,3.6
26578500,29.2987,62.4325,pine,175,51,3.1
26528000,29.4614,62.4887,spruce,280,60,0.6
26535000,29.4283,62.4164,pine,150,55,0.6
26573000,29.3148,62.4714,spruce,201,38,3.4
26581000,29.2955,62.4812,pine,146,47,1.6
26580000,29.2327,62.4615,spruce,203,55,0.5
26572500,29.2196,62.4806,spruce,126,39,2.2
26579000,29.2239,62.4338,other,117,23,1.4
26536500,29.3471,62.4809,other,187,49,1.1
26529000,29.4985,62.5147,pine,209,51,2.7
22742500,30.7271,62.4465,other,84,40,1.3
22920500,30.7163,62.4493,spruce,162,49,1.1
22725500,30.9118,62.4636,pine,173,48,11.5
22055500,30.9661,62.4549,pine,96,45,0.7
22792000,30.8058,62.3829,other,185,44,1.4
22781500,30.7975,62.3853,spruce,136,34,0.7
22773000,30.7068,62.4015,spruce,368,83,3.0
22067500,30.9733,62.3739,spruce,30,18,0.6
23222000,30.9384,62.3655,other,126,34,0.6
21976500,30.7003,62.3850,pine,157,41,0.7
24602500,29.8219,62.1145,other,147,33,1.0
24684000,30.2203,62.0903,other,256,49,3.1
24580000,29.6740,62.1681,other,144,47,0.5
24639500,29.5264,62.1816,other,175,34,1.8
24685000,30.3120,62.0888,spruce,234,46,0.8
24615000,30.0495,62.1187,pine,79,21,2.0
24713000,30.4162,62.0678,other,39,24,1.3
24621500,30.0973,62.0745,spruce,132,40,1.3
24685500,30.3560,62.0567,pine,205,60,0.5
24708500,30.3650,62.0533,spruce,96,24,0.7
24625000,30.0740,62.0396,other,151,34,0.6
25807000,30.4210,62.0337,spruce,313,81,0.5
24707500,30.4003,62.0395,pine,233,59,1.5
24680000,30.2134,62.0271,spruce,220,34,0.5
24601500,29.7845,62.1767,other,253,49,0.8
26173500,29.7801,62.1794,pine,90,34,1.0
24579500,29.7017,62.1483,spruce,180,66,1.3
24641000,29.5464,62.1492,pine,65,26,0.6
24652500,29.7091,62.1175,spruce,150,45,1.2
24652000,29.6764,62.1142,other,129,41,0.5
24609500,29.7339,62.1166,spruce,131,35,2.4
24585500,29.7750,62.1204,spruce,143,38,0.5
24223500,29.7149,62.0655,other,86,30,0.9
24658000,29.6132,62.0724,pine,78,27,0.7
24220000,29.6111,62.0398,spruce,365,83,4.9
24659000,29.4932,62.0739,spruce,320,66,2.6
24707000,30.3237,62.0087,other,37,39,2.2
24629000,30.1374,62.0051,other,229,59,0.9
24696500,30.3172,61.9845,spruce,198,50,0.8
24697500,30.2836,61.9773,spruce,107,32,0.7
24697000,30.2749,61.9836,spruce,179,57,0.7
24405000,30.0936,61.9732,spruce,74,25,0.7
24410000,30.1600,61.9836,other,199,40,1.1
24613000,29.9315,62.1116,pine,114,30,1.3
24617500,29.9576,62.0935,pine,171,53,0.7
24622500,30.0432,62.0729,spruce,134,28,2.6
24606500,29.8519,62.1079,spruce,51,16,2.1
24628000,30.0489,62.0505,pine,117,40,1.4
24622000,30.0094,62.0699,other,120,35,1.3
24629500,29.9482,62.0476,spruce,34,18,0.7
24225000,29.8940,62.0287,pine,41,13,0.6
24226000,29.9108,61.9992,other,177,46,0.6
24221500,29.6625,62.0591,other,116,40,0.6
24222500,29.6566,62.0545,pine,223,71,5.1
24220500,29.5934,62.0361,pine,106,59,1.1
24229000,29.7126,61.9926,pine,272,67,0.8
8893000,30.4120,62.3692,birch,230,49,1.3
8891500,30.4526,62.3704,other,196,47,1.4
8961500,30.4912,62.3605,birch,43,21,0.7
9544000,30.3939,62.3448,pine,190,43,0.9
8532500,30.3788,62.3191,birch,85,20,1.1
12711000,30.4915,62.3403,spruce,389,98,0.9
9653500,30.4397,62.3359,pine,101,27,4.6
17745000,29.9680,62.3883,pine,60,21,0.7
8802500,30.3254,62.3499,pine,205,62,0.6
16259500,30.0360,62.3750,pine,160,30,1.0
16873000,29.9951,62.3595,spruce,371,93,0.5
23271500,30.1219,62.3840,pine,126,39,1.6
16906500,30.1080,62.3547,spruce,192,45,1.3
8979000,30.1644,62.3791,pine,104,34,3.9
8864500,30.1736,62.3798,spruce,175,49,1.7
8869000,30.1899,62.3261,pine,150,37,0.6
22795000,30.9189,62.3456,pine,192,53,3.6
9424000,30.6836,62.3337,spruce,274,84,0.9
22780000,30.8329,62.3551,pine,193,43,0.5
9373500,30.7487,62.3391,spruce,197,45,1.2
22776500,30.7133,62.3617,other,59,31,1.5
9372500,30.8623,62.3089,spruce,182,49,2.9
8806500,30.2684,62.3268,pine,187,57,2.6
8546500,30.6475,62.3081,pine,59,20,0.9
11651000,30.6040,62.2998,spruce,253,81,1.4
9643000,30.6258,62.3196,spruce,200,36,0.7
11641500,30.5825,62.2959,pine,371,99,1.2
16847000,29.9416,62.2969,pine,79,53,7.1
16848500,29.8755,62.2988,spruce,200,66,0.7
19072000,29.8583,62.2565,spruce,199,43,1.0
26802500,29.7535,62.3324,spruce,152,36,0.6
26801500,29.6554,62.3088,spruce,35,15,0.7
26803500,29.6209,62.3023,other,147,38,1.6
26804000,29.7122,62.2887,spruce,107,29,0.8
